title,houseType,state,position,tags,unitPrice,totalPrice
佳兆业时代·可园,住宅,在售,惠城/河南岸/仲恺大道佳兆业时代·可园,贴心物业 自持商业 车位充足 大型社区,10300  元/平(均价),总价87万/套
玖颂江湾,商业,在售,石碣镇/石碣镇/石碣崇焕中路133号,小户型 现房 购物方便 娱乐丰富,32000  元/平(均价),总价90万/套
荣寓,住宅,在售,南山区/蛇口/望海路荣寓,小户型 近主干道 小型社区,73000  元/平(均价),总价340万/套
华晖瑞禧,住宅,在售,龙岗区/坂田/永香路华晖瑞禧,大型社区,58000  元/平(均价),总价580万/套
绿景美景广场,底商,在售,南山区/华侨城/北环大道绿景美景广场,,124000  元/平(均价),
佳兆业未来时代大厦,商业类,在售,龙岗区/大运新城/龙岗大运新城如意路与大运路交汇处西北侧,低单价 小户型 品牌房企 购物方便,35000  元/平(均价),总价129万/套
恒大南苑,住宅,在售,惠东/惠东县/银基大道恒大南苑,低单价 品牌房企 大型社区,7050  元/平(均价),总价59.22万/套
万科星城,商业类,在售,宝安区/沙井/宝安区上星路万科星城,低单价 品牌房企 小户型 公交直达,38999  元/平(均价),总价210万/套
珑玥公馆,住宅,在售,大亚湾/大亚湾中心区/中兴中路珑玥公馆,小户型 贴心物业 近主干道 小型社区,12500  元/平(均价),总价94.8万/套
松湖悦府,住宅,在售,东坑镇/大朗镇/富康路366号,品牌房企,27500  元/平(均价),总价270万/套
万科星城,底商,在售,宝安区/沙井/宝安区上星路万科星城,低单价 公交直达 银行 医疗配套,60000  元/平(均价),
松湖悦府,商业,在售,东坑镇/大朗镇/富康路366号,,30000  元/平(均价),
碧桂园滨海明珠,住宅,在售,沙田镇/沙田镇/山边路沙田滨海明珠,品牌房企 绿化率高,23000  元/平(均价),总价180万/套
宏益公园里,住宅,在售,惠城/仲恺/惠风东二路27号,贴心物业 自持商业 近主干道 大型社区,9400  元/平(均价),总价90万/套
万科大中江南院子,商业,在售,沙田镇/沙田镇/沙田东莞滨海湾沿江高速沙田出口,品牌房企 公交直达 银行,10000  元/平(均价),总价100万/套
太子湾商务广场,商业类,在售,南山区/蛇口/南山大道88号附近太子湾邮轮大道,复式 近主干道 即将交房,125000  元/平(均价),总价1750万/套
新力城,住宅,在售,惠城/水口/水口皇冠路与清湖路交汇处,贴心物业 自持商业 绿化率高 大型社区,11000  元/平(均价),总价97.9万/套
海月半岛,商业类,在售,大亚湾/大亚湾中心区/大亚湾经济开发区霞涌二路301号,小户型 贴心物业,14660  元/平(均价),总价54万/套
海月半岛,住宅,在售,大亚湾/大亚湾中心区/大亚湾经济开发区霞涌二路301号,小户型 贴心物业 小型社区,13500  元/平(均价),总价63万/套
星河丹堤G区,住宅,在售,惠阳/南站新城/惠州市惠阳区淡水星河东七路1号,贴心物业 养老房 多轨交汇 近主干道,17500  元/平(均价),总价203万/套
碧桂园·天誉,住宅,在售,惠阳/南站新城/龙海一路碧桂园-天誉,品牌房企 绿化率高 小型社区,135  万/套(总价),总价129.28万/套
保利诺楠锦城,别墅,在售,惠城/仲恺/潼侨镇冠中路168号,品牌房企 贴心物业 大型社区,14000  元/平(均价),总价204万/套
会展湾·中港广场,写字楼,在售,宝安区/福永/广东省-深圳市-宝安区-宝安大道与福洲大道交汇处地铁福永站D出口东200米,,44000  元/平(均价),
鹏城悦里·名城汇,商业类,在售,龙岗区/布吉大芬/龙岗大道2289号,现房,36000  元/平(均价),
金地龙城中央一期,底商,在售,龙岗区/龙岗中心城/龙岗中心城龙岗大道与龙城大道交汇处,现房,90000  元/平(均价),
新力城,别墅,在售,惠城/水口/水口皇冠路与清湖路交汇处,贴心物业 私属庭院 大型社区,14500  元/平(均价),总价239万/套
天润嘉园,住宅,在售,大亚湾/比亚迪商圈/惠州大亚湾西区石化大道西48号,小户型 贴心物业 近主干道,13200  元/平(均价),总价62.04万/套
保利和悦华锦,住宅,在售,博罗/博罗县/惠州市惠城区小金口街道办,品牌房企 贴心物业 近主干道,10000  元/平(均价),总价107万/套
绿景美景广场,商业类,在售,南山区/华侨城/北环大道绿景美景广场,低总价 小户型 多轨交汇 成熟商圈,68000  元/平(均价),总价330万/套
首创龙华中心,写字楼,在售,龙华区/龙华中心/清泉路首创龙华中心,品牌房企,80000  元/平(均价),
尚水天成,住宅,在售,龙岗区/布吉水径/地铁环中线下水径A出口,环线房 现房 绿化率高,55000  元/平(均价),
新力君悦湾,住宅,在售,惠城/仲恺/惠州市仲恺高新区和畅东二路,贴心物业 自持商业 开发区,8900  元/平(均价),总价83万/套
晗山悦海城,住宅,下期待开,南山区/蛇口/南海大道晗山悦海城,,价格待定,
金地卓越松湖悦湾,商业类,在售,东坑镇/东坑镇/正兴街金地卓越松湖悦湾,低总价 小户型 品牌房企,15000  元/平(均价),总价43.5万/套
新力睿园,住宅,在售,惠阳/白云新城/龙海一路新力睿园,低密居所 绿化率高,14700  元/平(均价),总价132.898万/套
昊龙华庭,底商,下期待开,龙岗区/平湖/新厦大道新一城,,价格待定,
华润公园九里花园,住宅,在售,光明区/公明/通兴路华润置地公园九里花园,品牌房企 近主干道,48300  元/平(均价),总价418.5万/套
京基御景半山,住宅,在售,龙岗区/龙岗宝荷/宝荷路与宝荷路支线交叉口宝荷欣苑西侧500米,品牌房企 大型社区,39000  元/平(均价),总价378万/套
颐翠名庭,住宅,下期待开,龙岗区/龙岗双龙/丰都一路颐翠名庭,绿化率高 小型社区,价格待定,
今日香沙御景园,住宅,下期待开,龙岗区/坪地/龙岗大道28号,绿化率高 大型社区,价格待定,
汇城茗院,住宅,下期待开,南山区/大学城/丽水路汇城茗院,,价格待定,
方直谷仓府,住宅,下期待开,坪山区/坪山/东纵路方直谷仓府,绿化率高 大型社区,价格待定,
和盛五十府,住宅,在售,龙岗区/坪地/爱南路和盛五十府,,35500  元/平(均价),总价240万/套
中海万锦熙岸华庭,住宅,在售,坪山区/坪山/金牛西路中海万锦熙岸华庭,新盘首开 绿化率高 小型社区,42500  元/平(均价),
兆邦基碧湖春天,住宅,下期待开,坪山区/坪山/汤坑路兆邦基碧湖春天,绿化率高 大型社区,价格待定,
汇智百盛,住宅,在售,宝安区/松岗/福祥路汇智百盛,绿化率高 小型社区,42500  元/平(均价),
新世界·临海揽山御园,住宅,下期待开,南山区/蛇口/工业五路新世界·临海揽山御园,,价格待定,
嘉逸园,住宅,在售,惠城/河南岸/惠州市古塘坳东风村188号,公交直达 低密居所 绿化率高 购物方便,10500  元/平(均价),总价104.223万/套
碧桂园铜雀台,住宅,在售,麻涌镇/麻涌镇/水乡大道辅路,品牌房企 低密居所 绿化率高,17000  元/平(均价),总价168.3万/套
方直星澜,商业,在售,塘厦镇/塘厦镇/桥蛟中路3号,,26000  元/平(均价),
融创公园首府·时光里,商业,在售,黄江镇/黄江镇/环城南路1号,购物方便 娱乐丰富 公园 休闲广场,26000  元/平(均价),
深莞时代,商业,在售,黄江镇/黄江镇/江南路47号,小户型 配套齐全 购物方便 公园,50000  元/平(均价),总价165万/套
君华天第,住宅,在售,龙岗区/龙岗双龙/龙岗中心城新生公园旁,小户型 绿化率高 小型社区,38000  元/平(均价),总价308万/套
龙光天禧,别墅,在售,博罗/博罗县/博罗县罗阳街道办博罗大道东623-8号,贴心物业 私属庭院 大型社区,13000  元/平(均价),总价217.1万/套
中惠·玥园,住宅,在售,惠城/水口/广东省惠州市仲恺区东江高新科技园区东新大道（礼乐公园旁）,小户型 贴心物业 即将交房,8800  元/平(均价),总价66.88万/套
星河天地,商业类,在售,光明区/公明/光明区光明大道,近主干道,40000  元/平(均价),总价480万/套
华润公元九里,住宅,在售,企石镇/企石镇/人民路华润公元九里,品牌房企,16000  元/平(均价),总价156万/套
启迪协信科技园,写字楼,在售,龙岗区/大运新城/龙岗区大运新城青春路与飞扬路交界处,公交直达 现房 配套齐全 购物方便,27000  元/平(均价),
华润公元九里,别墅,在售,企石镇/企石镇/人民路华润公元九里,品牌房企,392  万/套(总价),总价392万/套
星河山海半岛,酒店式公寓,在售,惠东/惠东县/巽寮湾国际旅游度假区体育路1号,小户型 景区,11500  元/平(均价),总价54.94万/套
千树晴山,住宅,在售,大亚湾/万达/惠州市大亚湾西区龙海二路222号,近主干道 现房 车位充足,13000  元/平(均价),总价165.1万/套
龙光玖龙玺,商业类,在售,虎门镇/虎门公园/滨海大道辅路龙光玖龙玺,小户型 品牌房企,23000  元/平(均价),总价99万/套
龙光玖龙玺,商业,在售,虎门镇/虎门公园/滨海大道辅路龙光玖龙玺,品牌房企,25000  元/平(均价),
龙光玖龙玺,住宅,在售,虎门镇/虎门公园/滨海大道辅路龙光玖龙玺,品牌房企 绿化率高 小型社区,27000  元/平(均价),总价266万/套
华润前海大厦,写字楼,在售,南山区/前海/前海深港现代服务业合作区内桂湾片区（鲤鱼门地铁站旁），北至桂湾四路，东至梦海大道，西至听海大道,品牌房企 近主干道 即将交房,87000  元/平(均价),
嘉鑫辉煌时代,商业类,在售,福田区/梅林/中康北路嘉鑫辉煌时代,,71000  元/平(均价),总价327万/套
碧桂园星悦,住宅,在售,大亚湾/比亚迪商圈/龙山五路碧桂园星悦,,13800  元/平(均价),总价132.48万/套
佳兆业君汇上品,住宅,在售,惠城/仲恺/和畅西五路佳兆业君汇上品,品牌房企 小户型 小型社区,10500  元/平(均价),总价81万/套
恒明ONE,商业类,在售,龙岗区/龙岗中心城/龙平西路恒明ONE,低单价 小户型 复式,28000  元/平(均价),总价110万/套
虎门滨海城,住宅,在售,虎门镇/新联/高科一路虎门滨海城,,24000  元/平(均价),总价235万/套
虎门滨海城,商业,在售,虎门镇/新联/高科一路虎门滨海城,,24000  元/平(均价),
珑禧花园,住宅,在售,惠阳/南站新城/惠州市惠阳区淡水街道新桥村排浪地段新乐大道10号,养老房 近主干道 山景 三甲医院,11500  元/平(均价),总价97.75万/套
瀚柏·青柠时代,住宅,在售,大亚湾/万达/龙山七路瀚柏·青柠时代,小户型 自持商业 近主干道 小型社区,12400  元/平(均价),总价101万/套
卓洲悦园,底商,在售,惠阳/南站新城/惠州大亚湾龙海二路万达广场旁,小户型 贴心物业 公交直达 现房,40000  元/平(均价),总价144万/套
合景同创广场,商业类,在售,盐田区/沙头角/深盐路合景同创广场,低单价 低总价,35000  元/平(均价),总价340万/套
华兴金盛丽景,住宅,在售,惠城/水口/惠州市惠城区水口街道办龙湖西路11号,小户型 贴心物业 绿化率高 大型社区,12000  元/平(均价),总价100万/套
恒裕深圳湾,商业类,下期待开,南山区/深圳湾/海滨路恒裕深圳湾,,价格待定,
碧桂园星钻,住宅,在售,大亚湾/比亚迪商圈/广东省惠州市大亚湾西区龙海三路（临深约4公里）,贴心物业 自持商业 多轨交汇 近主干道,14500  元/平(均价),总价134万/套
蓝光雍和园,底商,在售,惠城/河南岸/金榜路与红花湖路西交汇处,低单价,13000  元/平(均价),总价169万/套
奥园领寓,住宅,在售,惠城/金山湖/金山大道3号,现房 大型社区,12000  元/平(均价),
嘉宝幸福里,商业类,在售,大亚湾/大亚湾中心区/惠州大亚湾澳头中兴北路187号,贴心物业 自持商业 绿化率高,12500  元/平(均价),总价128万/套
首创龙华中心,商业类,在售,龙华区/龙华中心/清泉路首创龙华中心,品牌房企,80000  元/平(均价),
碧桂园铂公馆,底商,在售,石碣镇/石碣镇/明珠西路68号,品牌房企 即将交房,价格待定,
汇星商业中心,写字楼,在售,石龙镇/石龙镇/东莞市石龙镇王屋洲村,现房 娱乐丰富 美食云集 休闲广场,13000  元/平(均价),
保利松湖18,写字楼,在售,茶山镇/茶山镇/祥和路保利松湖18,即将交房,16000  元/平(均价),
保利松湖18,商业,在售,茶山镇/茶山镇/祥和路保利松湖18,即将交房,16000  元/平(均价),
光大松湖云台,住宅,下期待开,寮步镇/寮步/松柏路光大松湖云台,,价格待定,
颐安云玺,住宅,下期待开,常平镇/常平镇/兰桂坊街22号,,价格待定,
颐安云玺,别墅,下期待开,常平镇/常平镇/兰桂坊街22号,,价格待定,
源悦,住宅,下期待开,寮步镇/寮步/金兴路源悦,,价格待定,
腾龙名悦公馆,住宅,在售,石碣镇/石碣镇/民丰路200号,,15000  元/平(均价),
腾龙名悦公馆,商业类,下期待开,石碣镇/石碣镇/民丰路200号,,价格待定,
臻园,住宅,下期待开,麻涌镇/麻涌镇/兴华路12号,,价格待定,
臻园,别墅,下期待开,麻涌镇/麻涌镇/兴华路12号,,价格待定,
臻园,商业,下期待开,麻涌镇/麻涌镇/兴华路12号,,价格待定,
十畝芳华里,住宅,下期待开,樟木头镇/樟木头镇/荔苑路十畝芳华里,,价格待定,
十畝芳华里,商业类,下期待开,樟木头镇/樟木头镇/荔苑路十畝芳华里,,价格待定,
十畝芳华里,别墅,下期待开,樟木头镇/樟木头镇/荔苑路十畝芳华里,,价格待定,
中洲里程花园,住宅,下期待开,石碣镇/石碣镇/明珠东路39号,,价格待定,
大新鸿基豪庭,住宅,下期待开,道滘镇/道滘镇/振兴路288号,,价格待定,
利丰中央华府,住宅,在售,石碣镇/石碣镇/崇焕西路29号,,18000  元/平(均价),
嘉宏锦时,住宅,下期待开,石碣镇/石碣镇/银河北路嘉宏锦时,,价格待定,
领航城WE,在售,PARK,宝安区/西乡/航城大道领航城WE PARK,小户型,130000  元/平(均价),
新城·金樾江南,住宅,下期待开,博罗/博罗县/罗阳镇江南大道中段,现房 大型社区,价格待定,
新城·金樾江南,别墅,下期待开,博罗/博罗县/罗阳镇江南大道中段,大型社区,5800  元/平(均价),总价49.88万/套
泰丰枫林岸,住宅,在售,大亚湾/万达/西区大亚湾大道与龙山十路交汇处,贴心物业 自持商业 大型社区,14800  元/平(均价),总价137万/套
奥园誉博府,住宅,在售,博罗/博罗县/商业西街奥园誉博府,现房,8400  元/平(均价),总价100万/套
富基置地广场,写字楼,下期待开,龙岗区/龙岗双龙/龙岗街道深惠路南侧,贴心物业 多轨交汇,价格待定,
康桥公馆,住宅,在售,惠城/仲恺/和畅西二路20号,,9700  元/平(均价),总价83.42万/套
华洪·明珠花园,住宅,在售,惠阳/南站新城/平山环城南路（欧洲城生活广场旁）,低单价 绿化率高 大型社区,6800  元/平(均价),总价72.08万/套
金悦华府,住宅,在售,惠城/水口/金山湖畔(三环路与惠州大道交汇处),大型社区,14800  元/平(均价),总价127.28万/套
隆生西江花园,住宅,在售,惠城/水口/西枝江畔新民五路,,14000  元/平(均价),总价118万/套
幸福魔方3,住宅,下期待开,惠城/河南岸/鹅岭西路23号,,价格待定,
鼎盛悦玺台,住宅,在售,惠城/仲恺/曙光路汽车站旁,,9000  元/平(均价),总价77.4万/套
卓弘星辰,住宅,在售,龙岗区/横岗/龙岗区园山街道横坪路与龙岗大道交汇处,近主干道 绿化率高 大型社区,48500  元/平(均价),总价380万/套
保利锦城,住宅,在售,惠城/仲恺/潼侨镇潼侨公园旁,大型社区,300  万/套(总价),总价100.62万/套
佳兆业汤泉驿,写字楼,在售,龙门/龙门县/龙田镇赖屋村永新公路旁,低单价,7500  元/平(均价),总价64.5万/套
金融街巽寮湾,住宅,在售,惠东/惠东县/巽寮湾中区天后宫商业街旁,现房 低密居所,14000  元/平(均价),总价120.4万/套
金融街巽寮湾,写字楼,在售,惠东/惠东县/巽寮湾中区天后宫商业街旁,现房,价格待定,
中裕时代,写字楼,在售,惠城/河南岸/石湖路港惠新天地对面,,14000  元/平(均价),总价120.4万/套
友诚荷悦台,住宅,在售,惠城/仲恺/高新区松泰路76号,小型社区,9600  元/平(均价),总价82.56万/套
海伦艺境,住宅,在售,惠城/仲恺/潼湖国际生态智慧区指挥部旁,大型社区,9200  元/平(均价),总价77.28万/套
美茵河畔花园,住宅,在售,大亚湾/龙光城/石化大道西189号,贴心物业 自持商业 大型社区,14600  元/平(均价),总价132.86万/套
海伦艺境,别墅,在售,惠城/仲恺/潼湖国际生态智慧区指挥部旁,大型社区,73.92  万/套(总价),总价73.92万/套
新城玺樾门第,住宅,下期待开,樟木头镇/樟木头镇/樟木头大道新城玺樾门第,,价格待定,
双子湾,商业类,在售,南山区/后海/后海大道3006号,近主干道,96000  元/平(均价),总价614.4万/套
时间谷创意大厦,商业类,在售,光明区/公明/钟合路时间谷创意大厦,低单价 小户型 现房,25000  元/平(均价),
水悦华府,住宅,在售,惠阳/白云新城/惠阳区淡水街道兴湖路26号,贴心物业 自持商业,15000  元/平(均价),总价128.14万/套
满京华云朗公馆,住宅,在售,宝安区/西乡/南博二路满京华云朗公馆,小户型 小型社区,55000  元/平(均价),
金地风华,别墅,在售,万江区/石美/新城一路与新城中路交叉口东南100米,品牌房企 现房 小型社区,28000  元/平(均价),总价400万/套
碧桂园湾区国际,写字楼,在售,南城区/南城车站/车站路碧桂园湾区国际,车位充足,17000  元/平(均价),
欢乐港湾•海府一号,底商,在售,宝安区/宝安中心/宝华路华侨城欢乐港湾,,300000  元/平(均价),
中海阳光玫瑰园,住宅,在售,惠城/水口/纵十路中海阳光玫瑰园,,10600  元/平(均价),总价100.7万/套
会展湾南岸,写字楼,在售,宝安区/福永/宝安展览大道会展湾南岸,,45000  元/平(均价),
益田益科大厦,写字楼,在售,坪山区/坪山/燕子岭四路益田益科大厦,车位充足,25000  元/平(均价),总价420万/套
金迪世纪大厦,商业类,在售,南山区/华侨城/侨香路金迪世纪大厦,近主干道 现房,价格待定,
佳兆业盐田城市广场,底商,在售,盐田区/盐田港/盐田路24号,低单价 小户型 品牌房企 即将交房,50000  元/平(均价),
龙湖·春江天玺,住宅,在售,龙华区/龙华中心/油松街道工业路和油松路交汇处以北,品牌房企 贴心物业 车位充足 绿化率高,61000  元/平(均价),总价610万/套
卓越誉珑,底商,在售,宝安区/沙井/环镇路卓越誉珑,低单价,40000  元/平(均价),
阳基九方广场,商业类,在售,宝安区/西乡/铁仔路40号,低单价 小户型 复式,价格待定,总价170万/套
名居广场,商业类,在售,龙岗区/龙岗中心城/龙岗大道与如意路交汇处东北侧,低单价 小户型 贴心物业 地铁沿线,35000  元/平(均价),总价155万/套
德桂佳园,住宅,在售,惠城/水口/惠州市惠城区人民南三路西100米,贴心物业 自持商业 开发区,10500  元/平(均价),总价95万/套
汇景风华,住宅,下期待开,樟木头镇/樟木头镇/樟深路汇景风华,小型社区,价格待定,
龙光江南大境,住宅,下期待开,长安镇/长安新区/振安东路176号,品牌房企 大型社区,价格待定,
龙光江南大境,别墅,下期待开,长安镇/长安新区/振安东路176号,大型社区,价格待定,
天麟八号公馆,住宅,下期待开,谢岗镇/谢岗镇/东风街天麟八号公馆,小型社区,价格待定,
首铸御峰华庭,住宅,下期待开,长安镇/增田/梅园路9号,,价格待定,
安联尚璟,住宅,下期待开,高埗镇/高埗镇/颐龙东路安联尚璟,,价格待定,
安联尚璟,别墅,下期待开,高埗镇/高埗镇/颐龙东路安联尚璟,,价格待定,
珠江四季悦城,住宅,在售,大亚湾/万达/龙海二路珠江四季悦城,贴心物业 自持商业 近主干道 低密居所,13500  元/平(均价),总价148万/套
星河山海半岛,商业类,在售,惠东/惠东县/巽寮湾国际旅游度假区体育路1号,小户型 旅游地产 开发区 近主干道,12000  元/平(均价),
益守·壹山湖,住宅,在售,惠阳/秋长/新圩龙岗大道益守壹山湖,小户型 贴心物业 小型社区,13000  元/平(均价),总价101万/套
丽日湖逸家园,住宅,在售,惠城/河南岸/园岭东路8号,小型社区,100  万/套(总价),总价100万/套
丽日湖逸家园,底商,下期待开,惠城/河南岸/园岭东路8号,,价格待定,总价100万/套
中梁V城市,写字楼,在售,惠阳/南站新城/人民六路57号中梁V城市,配套齐全 购物方便 休闲广场 景区,16500  元/平(均价),
中梁V城市,商业类,在售,惠阳/南站新城/人民六路57号中梁V城市,小户型 复式 绿化率高 配套齐全,16500  元/平(均价),总价100万/套
卓悦和府,住宅,下期待开,惠阳/秋长/新圩镇长布村358省道旁,小型社区,价格待定,总价100万/套
卓悦和府,底商,下期待开,惠阳/秋长/新圩镇长布村358省道旁,,价格待定,总价100万/套
合生御山花园,住宅,下期待开,博罗/博罗县/长宁镇罗浮大道东69号,小型社区,价格待定,总价100万/套
灿邦珑廷,底商,下期待开,大亚湾/万达/龙海二路万达广场对面,,价格待定,总价100万/套
东山海岸度假园,写字楼,在售,惠东/惠东县/港口东山海地段,,23000  元/平(均价),总价100万/套
祥兴江畔花园,住宅,下期待开,博罗/博罗县/杨村镇广梅公路杨村一桥西侧,低密居所,价格待定,总价100万/套
德桂佳园,底商,在售,惠城/水口/三环东路德桂佳园,低总价 小户型 贴心物业 开发区,30000  元/平(均价),总价90万/套
佳兆业E立方,底商,在售,龙华区/观澜/深圳市龙华区高尔夫大道与环观南路交汇处,,60000  元/平(均价),
华强湾荟,底商,在售,宝安区/福永/宝安大道华强湾荟,低单价,50000  元/平(均价),
尚城世家三期,住宅,在售,惠阳/区政府/福利路尚城世家三期,小户型 贴心物业 低密居所 绿化率高,14500  元/平(均价),总价102万/套
建发小巨蛋,商业类,在售,光明区/公明/振明路璟悦轩,品牌房企 小户型 人车分流 山景,43000  元/平(均价),总价160万/套
华润城润府三期,底商,在售,南山区/科技园/深圳市南山区深南大道与沙河西路交界,小户型 品牌房企 近主干道 购物方便,250000  元/平(均价),总价750万/套
TTcity上上城,底商,在售,南山区/后海/后海大道3006号,小户型 近主干道,300000  元/平(均价),总价600万/套
文一居,住宅,在售,道滘镇/道滘镇/东莞市道滘镇广深高速出入口旁,低密居所 大型社区,19800  元/平(均价),总价190万/套
正中峰璟湾,商业,在售,长安镇/宵边/德政东路正中峰璟湾,,21000  元/平(均价),
凤凰公馆,商业类,在售,坪山区/坪山/深圳市坪山区碧沙北路以西、龙勤路以南,公交直达 银行 医疗配套,50000  元/平(均价),
华阳湖1号,商业类,在售,麻涌镇/麻涌镇/兴南路华阳湖1号,低总价 小户型 复式,12500  元/平(均价),总价45万/套
创新智慧港,写字楼,在售,宝安区/沙井/洪田路创新智慧港,低单价 现房,26800  元/平(均价),总价902.33万/套
华润幸福里,住宅,在售,常平镇/常平镇/站北路华润幸福里,品牌房企 绿化率高 小型社区,19500  元/平(均价),总价195万/套
嘉霖深湾1号,商业类,在售,沙田镇/沙田镇/临洋路嘉霖深湾1号,,29000  元/平(均价),
华润润溪山,住宅,在售,清溪镇/清溪镇/清溪大道,品牌房企 低密居所 小型社区,20000  元/平(均价),总价190万/套
汇港中心,商业,在售,黄江镇/黄江镇/环城路61号,现房,35000  元/平(均价),
华盛珑悦,商业类,在售,龙华区/龙华中心/建设路华盛珑悦,,54000  元/平(均价),
华讯商厦,底商,在售,龙岗区/大运新城/黄阁路华讯商厦,,60000  元/平(均价),
前海金融中心,商业类,在售,南山区/前海/深圳前海临海大道与桂湾三路交汇处,地铁沿线 美食云集 运动健身 公园,130000  元/平(均价),
宝翠苑,住宅,在售,惠阳/惠阳经济开发区/G010宝翠苑,小型社区,10500  元/平(均价),总价93.71万/套
龙华金茂府,住宅,在售,龙华区/上塘/民塘路龙华金茂府,品牌房企 现房 车位充足,103000  元/平(均价),
金地湖岸风华,别墅,在售,樟木头镇/樟木头镇/先威大道86号,品牌房企 小型社区,18000  元/平(均价),总价255万/套
聚德豪庭,住宅,在售,惠阳/南站新城/惠州大亚湾西区开城大道南21号,贴心物业 自持商业 小型社区,15000  元/平(均价),总价148万/套
勤诚达正大城,商业类,在售,光明区/公明/光侨路与松白路交汇处,,41000  元/平(均价),
三里深境,住宅,在售,惠阳/区政府/白云二路17号,绿化率高 小型社区,14500  元/平(均价),总价140.65万/套
灿邦珑廷,住宅,在售,大亚湾/万达/惠州大亚湾西区龙海二路39号,小户型 贴心物业 近主干道 大型社区,17500  元/平(均价),总价102万/套
佳兆业未来时代大厦,底商,在售,龙岗区/大运新城/龙岗大运新城如意路与大运路交汇处西北侧,低单价 品牌房企 购物方便 娱乐丰富,45000  元/平(均价),
力标·添龙湾,住宅,在售,惠东/惠东县/稔广路力标·添龙湾,低单价 小户型,7500  元/平(均价),总价48.75万/套
理想荟,住宅,在售,惠城/仲恺/惠州市仲恺高新区惠环（700米可达惠环轻轨站（和畅二路30号）,贴心物业 自持商业 近主干道 小型社区,8500  元/平(均价),总价99万/套
壹海城,商业类,在售,盐田区/沙头角/马庙街1038号,低总价 小户型 品牌房企 现房,55000  元/平(均价),总价280万/套
岗厦天元花园,商业类,在售,福田区/福田中心/深南大道2001号,地铁沿线 公交直达 车位充足 配套齐全,150000  元/平(均价),总价5745万/套
启迪金座,商业类,在售,龙岗区/大运新城/龙飞大道启迪金座,低单价 低总价 小户型,100  万/套(总价),总价100万/套
颐安都会中央五期,住宅,在售,龙岗区/大运新城/爱南路颐安·都会中央五期,,56000  元/平(均价),
信鸿御江东岸,住宅,在售,万江区/下坝/东江大道信鸿御江东岸,绿化率高 小型社区,31000  元/平(均价),总价295万/套
金地智汇港,商业,下期待开,塘厦镇/塘厦镇/蛟坪大道95号,,价格待定,
园方东山海,写字楼,在售,惠东/惠东县/港口东山海地段,小户型,23000  元/平(均价),总价98.9万/套
碧桂园江悦湾,住宅,下期待开,惠东/惠东县/大岭街道大洲村委大埔地段,品牌房企 绿化率高 小型社区,8500  元/平(均价),总价96.9万/套
海伦堡·海伦璟园,住宅,在售,大亚湾/比亚迪商圈/西区龙海三路22号（板嶂岭森林公园南侧）,品牌房企 小型社区,13500  元/平(均价),总价120万/套
华林苑,住宅,下期待开,惠城/河南岸/金榜路与福康路交汇处东南角,小型社区,价格待定,
嘉鸿新城博雅府,底商,下期待开,惠城/仲恺/惠风七路与和畅五路交汇处,,价格待定,
锦荟豪庭,住宅,在售,惠城/河南岸/三栋镇三栋路108号,小户型 小型社区,10000  元/平(均价),总价75万/套
君悦华庭,住宅,下期待开,博罗/博罗县/博罗大道中（华侨中学斜对面）,新盘首开 小户型,价格待定,
合正置地大厦,住宅,在售,南山区/华侨城/侨香路合正置地大厦,品牌房企 小型社区,92000  元/平(均价),
满京华云曦花园,住宅,下期待开,大鹏新区/大鹏半岛/正龙路满京华云曦花园,,价格待定,
远洋天著华府,住宅,下期待开,南山区/大学城/留仙大道与丽山路交汇处北侧,,价格待定,
金辉优步花园,住宅,在售,惠阳/惠阳经济开发区/惠阳行政服务中心旁,小户型 小型社区,12000  元/平(均价),总价79.2万/套
大族云峰,住宅,在售,龙岗区/坂田/永香路与坂雪岗大道交汇处（坂田站A出口南800米）,免费专车 近主干道 现房 大型社区 成熟商圈,59000  元/平(均价),总价600万/套
东方铂悦府,住宅,在售,惠阳/惠阳经济开发区/人民三路205号,大型社区,14000  元/平(均价),总价123.2万/套
名巨伴山,住宅,在售,博罗/博罗县/江东南路名巨伴山,,16000  元/平(均价),总价168万/套
龙光玖龙玺,车库,在售,虎门镇/虎门公园/滨海大道辅路龙光玖龙玺,品牌房企,12  万/套(总价),
后浪悦府,住宅,在售,惠阳/白云新城/白云一路后浪悦府,小户型 车位充足 小型社区,14500  元/平(均价),总价103.47万/套
华廷悦府,住宅,在售,惠城/仲恺/陈江大道南华廷悦府,贴心物业 大型社区,10100  元/平(均价),总价98万/套
佳兆业新世界大厦,商业类,在售,罗湖区/螺岭/晒布路佳兆业新世界大厦,低总价 品牌房企 小户型 多轨交汇,66000  元/平(均价),总价160万/套
汉京金融中心,写字楼,在售,南山区/科技园/深南大道9968号,近主干道 即将交房 车位充足,88000  元/平(均价),
恒裕珑城,住宅,在售,龙岗区/龙岗双龙/龙岗路恒裕珑城,车位充足 绿化率高,41000  元/平(均价),
龙光玖龙台,商业类,在售,光明区/公明/光明大道与观光路交汇处,品牌房企 小户型,44000  元/平(均价),总价321万/套
新力玺园,住宅,在售,惠阳/区政府/内环路63号,绿化率高 小型社区,14500  元/平(均价),总价130万/套
招商雍和府,住宅,在售,虎门镇/万达/怀林路招商雍和府,品牌房企,23000  元/平(均价),总价185万/套
